TBC = barometer temperature °C, p_fransk - instrument reading fr.inches-12lines,then decimal: 

INDEX	YR	MON	DAY	HR	TBC	P_FR	HPA	TP0C	GP45 	PSL
383	1851	5	8	16	16.0	28003	1011.4	1008.7	1010.3	1010.9
384	1851	5	8	21	14.0	28016	1015.3	1012.9	1014.5	1015.1
385	1851	5	9	9	16.0	28006	1012.3	1009.6	1011.2	1011.8
386	1851	5	9	16	18.0	28015	1015.0	1011.9	1013.5	1014.1
387	1851	5	9	21	17.0	28024	1017.7	1014.8	1016.4	1017.0
388	1851	5	10	9	16.0	28034	1020.8	1018.1	1019.7	1020.3
389	1851	5	10	16	17.0	28035	1021.1	1018.2	1019.8	1020.4
390	1851	5	10	21	18.0	28035	1021.1	1018.0	1019.6	1020.2
391	1851	5	11	9	16.0	28037	1021.7	1019.0	1020.6	1021.2
392	1851	5	11	16	19.0	28036	1021.4	1018.2	1019.8	1020.4
393	1851	5	11	21	18.0	28033	1020.5	1017.4	1019.0	1019.6
394	1851	5	12	9	15.0	28021	1016.8	1014.3	1015.9	1016.5
395	1851	5	12	16	16.0	28019	1016.2	1013.5	1015.1	1015.7
396	1851	5	12	21	16.0	28008	1012.9	1010.2	1011.8	1012.4
397	1851	5	13	9	14.0	28000	1010.5	1008.1	1009.7	1010.3
398	1851	5	13	16	18.0	28002	1011.1	1008.0	1009.6	1010.2
399	1851	5	13	21	17.0	27106	1006.3	1003.4	1005.0	1005.6
400	1851	5	14	9	16.0	27096	1003.3	1000.6	1002.2	1002.8
401	1851	5	14	16	17.0	27095	1003.0	1000.1	1001.7	1002.3
402	1851	5	14	21	16.0	27105	1006.0	1003.3	1004.9	1005.5
403	1851	5	15	9	13.0	28005	1012.0	1009.8	1011.4	1012.0
404	1851	5	15	16	16.0	28009	1013.2	1010.5	1012.1	1012.7
405	1851	5	15	21	16.0	28010	1013.5	1010.8	1012.4	1013.0
406	1851	5	16	9	15.0	28008	1012.9	1010.4	1012.0	1012.6
407	1851	5	16	16	17.0	28005	1012.0	1009.1	1010.7	1011.3
408	1851	5	16	21	17.0	27116	1009.3	1006.4	1008.0	1008.6
409	1851	5	17	9	15.0	27098	1003.9	1001.4	1003.0	1003.6
410	1851	5	17	16	16.0	27084	999.7	997.0	998.6	999.2
411	1851	5	17	21	16.0	27007	976.5	973.8	975.4	976.0
412	1851	5	18	9	6.0	27074	996.7	995.7	997.3	997.9
413	1851	5	18	16	18.0	27075	997.0	993.9	995.5	996.1
414	1851	5	18	21	17.0	27090	1001.5	998.6	1000.2	1000.8
415	1851	5	19	9	12.0	27117	1009.6	1007.6	1009.2	1009.8
416	1851	5	19	16	15.0	28001	1010.8	1008.3	1009.9	1010.5
417	1851	5	19	21	14.0	28008	1012.9	1010.5	1012.1	1012.7
418	1851	5	20	9	11.0	27110	1007.5	1005.6	1007.2	1007.8
419	1851	5	20	16	14.0	27106	1006.3	1003.9	1005.5	1006.1
420	1851	5	20	21	16.0	28001	1010.8	1008.1	1009.7	1010.3
421	1851	5	21	9	12.0	27117	1009.6	1007.6	1009.2	1009.8
422	1851	5	21	16	14.0	27113	1008.4	1006.0	1007.6	1008.2
423	1851	5	21	21	16.0	27094	1002.7	1000.0	1001.6	1002.2
424	1851	5	22	9	14.0	27091	1001.8	999.4	1001.0	1001.6
425	1851	5	22	16	16.0	27112	1008.1	1005.4	1007.0	1007.6
426	1851	5	22	21	15.0	28005	1012.0	1009.5	1011.1	1011.7
427	1851	5	23	9	14.0	28028	1019.0	1016.6	1018.2	1018.8
428	1851	5	23	16	16.0	28038	1022.0	1019.3	1020.9	1021.5
429	1851	5	23	21	15.0	28037	1021.7	1019.2	1020.8	1021.4
430	1851	5	24	9	11.0	27106	1006.3	1004.4	1006.0	1006.6
431	1851	5	24	16	12.0	27090	1001.5	999.5	1001.1	1001.7
432	1851	5	24	21	13.0	27101	1004.8	1002.6	1004.2	1004.8
433	1851	5	25	9	14.0	28036	1021.4	1019.0	1020.6	1021.2
434	1851	5	25	16	17.0	28043	1023.5	1020.6	1022.2	1022.8
435	1851	5	25	21	16.0	28045	1024.1	1021.4	1023.0	1023.6
436	1851	5	26	9	14.0	28009	1013.2	1010.8	1012.4	1013.0
437	1851	5	26	16	15.0	28004	1011.7	1009.2	1010.8	1011.4
438	1851	5	26	21	15.0	27104	1005.7	1003.2	1004.8	1005.4
439	1851	5	27	9	12.0	27102	1005.1	1003.1	1004.7	1005.3
440	1851	5	27	16	15.0	27104	1005.7	1003.2	1004.8	1005.4
441	1851	5	27	21	15.0	27091	1001.8	999.3	1000.9	1001.5
442	1851	5	28	9	14.0	27106	1006.3	1003.9	1005.5	1006.1
443	1851	5	28	16	17.0	27117	1009.6	1006.7	1008.3	1008.9
444	1851	5	28	21	17.0	27110	1007.5	1004.6	1006.2	1006.8
445	1851	5	29	9	15.0	27072	996.1	993.6	995.2	995.8
446	1851	5	29	16	16.0	27060	992.5	989.8	991.4	992.0
447	1851	5	29	21	13.0	27096	1003.3	1001.1	1002.7	1003.3
448	1851	5	30	9	11.0	28005	1012.0	1010.1	1011.7	1012.3
449	1851	5	30	16	12.0	28013	1014.4	1012.4	1014.0	1014.6
450	1851	5	30	21	14.0	28013	1014.4	1012.0	1013.6	1014.2
451	1851	5	31	9	11.0	28012	1014.1	1012.2	1013.8	1014.4
452	1851	5	31	16	14.0	28012	1014.1	1011.7	1013.3	1013.9
453	1851	5	31	21	15.0	28013	1014.4	1011.9	1013.5	1014.1
454	1851	6	1	9	13.0	28014	1014.7	1012.5	1014.1	1014.7
455	1851	6	1	16	14.0	28012	1014.1	1011.7	1013.3	1013.9
456	1851	6	1	21	15.0	28011	1013.8	1011.3	1012.9	1013.5
457	1851	6	2	9	11.0	28010	1013.5	1011.6	1013.2	1013.8
458	1851	6	2	16	12.0	28010	1013.5	1011.5	1013.1	1013.7
459	1851	6	2	21	11.0	28018	1015.9	1014.0	1015.6	1016.2
460	1851	6	3	9	9.0	28019	1016.2	1014.7	1016.3	1016.9
461	1851	6	3	16	11.0	28018	1015.9	1014.0	1015.6	1016.2
462	1851	6	3	21	11.0	28010	1013.5	1011.6	1013.2	1013.8
463	1851	6	4	9	9.0	27118	1009.9	1008.4	1010.0	1010.6
464	1851	6	4	16	9.0	27116	1009.3	1007.8	1009.4	1010.0
465	1851	6	4	21	10.0	28003	1011.4	1009.7	1011.3	1011.9
466	1851	6	5	9	8.0	27104	1005.7	1004.3	1005.9	1006.5
467	1851	6	5	16	9.0	27100	1004.5	1003.0	1004.6	1005.2
468	1851	6	5	21	11.0	28001	1010.8	1008.9	1010.5	1011.1
469	1851	6	6	9	9.0	28010	1013.5	1012.0	1013.6	1014.2
470	1851	6	6	16	12.0	28012	1014.1	1012.1	1013.7	1014.3
471	1851	6	6	21	12.0	28012	1014.1	1012.1	1013.7	1014.3
472	1851	6	7	9	9.0	28011	1013.8	1012.3	1013.9	1014.5
473	1851	6	7	16	12.0	28010	1013.5	1011.5	1013.1	1013.7
474	1851	6	7	21	13.0	28010	1013.5	1011.3	1012.9	1013.5
475	1851	6	8	9	9.0	28018	1015.9	1014.4	1016.0	1016.6
476	1851	6	8	16	19.0	28014	1014.7	1011.5	1013.1	1013.7
477	1851	6	8	21	18.0	28013	1014.4	1011.3	1012.9	1013.5
478	1851	6	9	9	11.0	28012	1014.1	1012.2	1013.8	1014.4
479	1851	6	9	16	19.0	28010	1013.5	1010.3	1011.9	1012.5
480	1851	6	9	21	18.0	28010	1013.5	1010.4	1012.0	1012.6
481	1851	6	10	9	13.0	28011	1013.8	1011.6	1013.2	1013.8
482	1851	6	10	16	13.0	28012	1014.1	1011.9	1013.5	1014.1
483	1851	6	10	21	12.0	28014	1014.7	1012.7	1014.3	1014.9
484	1851	6	11	9	12.0	28010	1013.5	1011.5	1013.1	1013.7
485	1851	6	11	16	15.0	28013	1014.4	1011.9	1013.5	1014.1
486	1851	6	11	21	14.0	28014	1014.7	1012.3	1013.9	1014.5
487	1851	6	12	9	13.0	28013	1014.4	1012.2	1013.8	1014.4
488	1851	6	12	16	16.0	28015	1015.0	1012.3	1013.9	1014.5
489	1851	6	12	21	14.0	28016	1015.3	1012.9	1014.5	1015.1
490	1851	6	13	9	10.0	28019	1016.2	1014.5	1016.1	1016.7
491	1851	6	13	16	12.0	28018	1015.9	1013.9	1015.5	1016.1
492	1851	6	13	21	12.0	28016	1015.3	1013.3	1014.9	1015.5
493	1851	6	14	9	10.0	28016	1015.3	1013.6	1015.2	1015.8
494	1851	6	14	16	14.0	28016	1015.3	1012.9	1014.5	1015.1
495	1851	6	14	21	14.0	28013	1014.4	1012.0	1013.6	1014.2
496	1851	6	15	9	15.0	28000	1010.5	1008.0	1009.6	1010.2
497	1851	6	15	16	17.0	28000	1010.5	1007.6	1009.2	1009.8
498	1851	6	15	21	17.0	27119	1010.2	1007.3	1008.9	1009.5
499	1851	6	16	9	16.0	28005	1012.0	1009.3	1010.9	1011.5
500	1851	6	16	16	19.0	28010	1013.5	1010.3	1011.9	1012.5
501	1851	6	16	21	19.0	28015	1015.0	1011.8	1013.4	1014.0
502	1851	6	17	9	14.0	28021	1016.8	1014.4	1016.0	1016.6
503	1851	6	17	16	18.0	28017	1015.6	1012.5	1014.1	1014.7
504	1851	6	17	21	17.0	28016	1015.3	1012.4	1014.0	1014.6
505	1851	6	18	9	15.0	28017	1015.6	1013.1	1014.7	1015.3
506	1851	6	18	16	17.0	28014	1014.7	1011.8	1013.4	1014.0
507	1851	6	18	21	15.0	28010	1013.5	1011.0	1012.6	1013.2
508	1851	6	19	9	13.0	28010	1013.5	1011.3	1012.9	1013.5
509	1851	6	19	16	18.0	28009	1013.2	1010.1	1011.7	1012.3
510	1851	6	19	21	16.0	28007	1012.6	1009.9	1011.5	1012.1
511	1851	6	20	9	14.0	28006	1012.3	1009.9	1011.5	1012.1
512	1851	6	20	16	18.0	28006	1012.3	1009.2	1010.8	1011.4
513	1851	6	20	21	17.0	28007	1012.6	1009.7	1011.3	1011.9
514	1851	6	21	9	13.0	28004	1011.7	1009.5	1011.1	1011.7
515	1851	6	21	16	17.0	28008	1012.9	1010.0	1011.6	1012.2
516	1851	6	21	21	17.0	28010	1013.5	1010.6	1012.2	1012.8
517	1851	6	22	9	16.0	28013	1014.4	1011.7	1013.3	1013.9
518	1851	6	22	16	19.0	28014	1014.7	1011.5	1013.1	1013.7
519	1851	6	22	21	18.0	28014	1014.7	1011.6	1013.2	1013.8
520	1851	6	23	9	16.0	28006	1012.3	1009.6	1011.2	1011.8
521	1851	6	23	16	16.0	28005	1012.0	1009.3	1010.9	1011.5
522	1851	6	23	21	16.0	27115	1009.0	1006.3	1007.9	1008.5
523	1851	6	24	9	14.0	27102	1005.1	1002.7	1004.3	1004.9
524	1851	6	24	16	16.0	27099	1004.2	1001.5	1003.1	1003.7
525	1851	6	24	21	16.0	27103	1005.4	1002.7	1004.3	1004.9
526	1851	6	25	9	14.0	27104	1005.7	1003.3	1004.9	1005.5
527	1851	6	25	16	17.0	27103	1005.4	1002.5	1004.1	1004.7
528	1851	6	25	21	17.0	27103	1005.4	1002.5	1004.1	1004.7
529	1851	6	26	9	14.0	27103	1005.4	1003.0	1004.6	1005.2
530	1851	6	26	16	18.0	27104	1005.7	1002.6	1004.2	1004.8
531	1851	6	26	21	17.0	28002	1011.1	1008.2	1009.8	1010.4
532	1851	6	27	9	14.0	28004	1011.7	1009.3	1010.9	1011.5
533	1851	6	27	16	16.0	28004	1011.7	1009.0	1010.6	1011.2
534	1851	6	27	21	16.0	28005	1012.0	1009.3	1010.9	1011.5
535	1851	6	28	9	15.0	28015	1015.0	1012.5	1014.1	1014.7
536	1851	6	28	16	19.0	28016	1015.3	1012.1	1013.7	1014.3
537	1851	6	28	21	19.0	28017	1015.6	1012.4	1014.0	1014.6
538	1851	6	29	9	16.0	28025	1018.0	1015.3	1016.9	1017.5
539	1851	6	29	16	19.0	28034	1020.8	1017.6	1019.2	1019.8
540	1851	6	29	21	19.0	28042	1023.2	1020.0	1021.6	1022.2
541	1851	6	30	9	15.0	28045	1024.1	1021.6	1023.2	1023.8
542	1851	6	30	16	19.0	28048	1025.0	1021.8	1023.4	1024.0
543	1851	6	30	21	19.0	28056	1027.4	1024.2	1025.8	1026.4
544	1851	7	1	9	15.0	28064	1029.8	1027.3	1028.9	1029.5
545	1851	7	1	16	19.0	28058	1028.0	1024.8	1026.4	1027.0
546	1851	7	1	21	18.0	28060	1028.6	1025.5	1027.1	1027.7
547	1851	7	2	9	16.0	28058	1028.0	1025.3	1026.9	1027.5
548	1851	7	2	16	20.0	28053	1026.5	1023.1	1024.7	1025.3
549	1851	7	2	21	19.0	28050	1025.6	1022.4	1024.0	1024.6
550	1851	7	3	9	17.0	28027	1018.7	1015.8	1017.4	1018.0
551	1851	7	3	16	18.0	28025	1018.0	1014.9	1016.5	1017.1
552	1851	7	3	21	18.0	28026	1018.4	1015.3	1016.9	1017.5
553	1851	7	4	9	17.0	28023	1017.4	1014.5	1016.1	1016.7
554	1851	7	4	16	19.0	28022	1017.1	1013.9	1015.5	1016.1
555	1851	7	4	21	19.0	28020	1016.5	1013.3	1014.9	1015.5
556	1851	7	5	9	16.0	28018	1015.9	1013.2	1014.8	1015.4
557	1851	7	5	16	18.0	28012	1014.1	1011.0	1012.6	1013.2
558	1851	7	5	21	18.0	28010	1013.5	1010.4	1012.0	1012.6
559	1851	7	6	9	16.0	28014	1014.7	1012.0	1013.6	1014.2
560	1851	7	6	16	18.0	28018	1015.9	1012.8	1014.4	1015.0
561	1851	7	6	21	18.0	28020	1016.5	1013.4	1015.0	1015.6
562	1851	7	7	9	17.0	28023	1017.4	1014.5	1016.1	1016.7
563	1851	7	7	16	19.0	28021	1016.8	1013.6	1015.2	1015.8
564	1851	7	7	21	18.0	28021	1016.8	1013.7	1015.3	1015.9
565	1851	7	8	9	18.0	28013	1014.4	1011.3	1012.9	1013.5
566	1851	7	8	16	19.0	28011	1013.8	1010.6	1012.2	1012.8
567	1851	7	8	21	19.0	28010	1013.5	1010.3	1011.9	1012.5
568	1851	7	9	9	18.0	28016	1015.3	1012.2	1013.8	1014.4
569	1851	7	9	16	20.0	28020	1016.5	1013.1	1014.7	1015.3
570	1851	7	9	21	19.0	28025	1018.0	1014.8	1016.4	1017.0
571	1851	7	10	9	17.0	28020	1016.5	1013.6	1015.2	1015.8
572	1851	7	10	16	17.0	28014	1014.7	1011.8	1013.4	1014.0
573	1851	7	10	21	17.0	28006	1012.3	1009.4	1011.0	1011.6
574	1851	7	11	9	15.0	28001	1010.8	1008.3	1009.9	1010.5
575	1851	7	11	16	18.0	27115	1009.0	1005.9	1007.5	1008.1
576	1851	7	11	21	16.0	27114	1008.7	1006.0	1007.6	1008.2
577	1851	7	12	9	15.0	27112	1008.1	1005.6	1007.2	1007.8
578	1851	7	12	16	15.0	27109	1007.2	1004.7	1006.3	1006.9
579	1851	7	12	21	15.0	27101	1004.8	1002.3	1003.9	1004.5
580	1851	7	13	9	14.0	27091	1001.8	999.4	1001.0	1001.6
581	1851	7	13	16	16.0	27090	1001.5	998.8	1000.4	1001.0
582	1851	7	13	21	17.0	27090	1001.5	998.6	1000.2	1000.8
583	1851	7	14	9	14.0	27089	1001.2	998.8	1000.4	1001.0
584	1851	7	14	16	16.0	27090	1001.5	998.8	1000.4	1001.0
585	1851	7	14	21	16.0	27096	1003.3	1000.6	1002.2	1002.8
586	1851	7	15	9	15.0	27105	1006.0	1003.5	1005.1	1005.7
587	1851	7	15	16	17.0	27110	1007.5	1004.6	1006.2	1006.8
588	1851	7	15	21	17.0	27118	1009.9	1007.0	1008.6	1009.2
589	1851	7	16	9	16.0	28010	1013.5	1010.8	1012.4	1013.0
590	1851	7	16	16	17.0	28014	1014.7	1011.8	1013.4	1014.0
591	1851	7	16	21	17.0	28027	1018.7	1015.8	1017.4	1018.0
592	1851	7	17	9	16.0	28028	1019.0	1016.3	1017.9	1018.5
593	1851	7	17	16	19.0	28030	1019.6	1016.4	1018.0	1018.6
594	1851	7	17	21	18.0	28033	1020.5	1017.4	1019.0	1019.6
595	1851	7	18	9	16.0	28030	1019.6	1016.9	1018.5	1019.1
596	1851	7	18	16	18.0	28021	1016.8	1013.7	1015.3	1015.9
597	1851	7	18	21	18.0	28028	1019.0	1015.9	1017.5	1018.1
598	1851	7	19	9	14.0	28026	1018.4	1016.0	1017.6	1018.2
599	1851	7	19	16	16.0	28025	1018.0	1015.3	1016.9	1017.5
600	1851	7	19	21	17.0	28025	1018.0	1015.1	1016.7	1017.3
601	1851	7	20	9	15.0	28020	1016.5	1014.0	1015.6	1016.2
602	1851	7	20	16	16.0	28018	1015.9	1013.2	1014.8	1015.4
603	1851	7	20	21	17.0	28018	1015.9	1013.0	1014.6	1015.2
604	1851	7	21	9	15.0	28021	1016.8	1014.3	1015.9	1016.5
605	1851	7	21	16	15.0	28023	1017.4	1014.9	1016.5	1017.1
606	1851	7	21	21	16.0	28026	1018.4	1015.7	1017.3	1017.9
607	1851	7	22	9	15.0	28030	1019.6	1017.1	1018.7	1019.3
608	1851	7	22	16	17.0	28020	1016.5	1013.6	1015.2	1015.8
609	1851	7	22	21	17.0	28032	1020.2	1017.3	1018.9	1019.5
610	1851	7	23	9	15.0	28029	1019.3	1016.8	1018.4	1019.0
611	1851	7	23	16	17.0	28027	1018.7	1015.8	1017.4	1018.0
612	1851	7	23	21	17.0	28031	1019.9	1017.0	1018.6	1019.2
613	1851	7	24	9	15.0	28031	1019.9	1017.4	1019.0	1019.6
614	1851	7	24	16	17.0	28028	1019.0	1016.1	1017.7	1018.3
615	1851	7	24	21	17.0	28030	1019.6	1016.7	1018.3	1018.9
616	1851	7	25	9	14.0	28034	1020.8	1018.4	1020.0	1020.6
617	1851	7	25	16	16.0	28034	1020.8	1018.1	1019.7	1020.3
618	1851	7	25	21	15.0	28033	1020.5	1018.0	1019.6	1020.2
619	1851	7	26	9	13.0	28025	1018.0	1015.8	1017.4	1018.0
620	1851	7	26	16	15.0	28021	1016.8	1014.3	1015.9	1016.5
621	1851	7	26	21	15.0	28018	1015.9	1013.4	1015.0	1015.6
622	1851	7	27	9	14.0	28010	1013.5	1011.1	1012.7	1013.3
623	1851	7	27	16	16.0	28005	1012.0	1009.3	1010.9	1011.5
624	1851	7	27	21	16.0	28008	1012.9	1010.2	1011.8	1012.4
625	1851	7	28	9	14.0	28014	1014.7	1012.3	1013.9	1014.5
626	1851	7	28	16	17.0	28015	1015.0	1012.1	1013.7	1014.3
627	1851	7	28	21	17.0	28017	1015.6	1012.7	1014.3	1014.9
628	1851	7	29	9	16.0	28016	1015.3	1012.6	1014.2	1014.8
629	1851	7	29	16	18.0	28013	1014.4	1011.3	1012.9	1013.5
630	1851	7	29	21	18.0	28015	1015.0	1011.9	1013.5	1014.1
631	1851	7	30	9	16.0	28003	1011.4	1008.7	1010.3	1010.9
632	1851	7	30	16	19.0	27108	1006.9	1003.7	1005.3	1005.9
633	1851	7	30	21	18.0	27096	1003.3	1000.2	1001.8	1002.4
634	1851	7	31	9	15.0	27081	998.8	996.3	997.9	998.5
635	1851	7	31	16	16.0	27076	997.3	994.6	996.2	996.8
636	1851	7	31	21	16.0	27076	997.3	994.6	996.2	996.8
637	1851	8	1	9	14.0	27068	994.9	992.5	994.1	994.7
638	1851	8	1	16	15.0	27066	994.3	991.8	993.4	994.0
639	1851	8	1	21	16.0	27063	993.4	990.7	992.3	992.9
640	1851	8	2	9	13.0	27047	988.6	986.4	988.0	988.6
641	1851	8	2	16	14.0	27046	988.3	985.9	987.5	988.1
642	1851	8	2	21	15.0	27067	994.6	992.1	993.7	994.3
643	1851	8	3	9	12.0	27015	979.0	977.0	978.6	979.2
644	1851	8	3	16	14.0	27117	1009.6	1007.2	1008.8	1009.4
645	1851	8	3	21	15.0	28008	1012.9	1010.4	1012.0	1012.6
646	1851	8	4	9	17.0	28008	1012.9	1010.0	1011.6	1012.2
647	1851	8	4	16	18.0	28009	1013.2	1010.1	1011.7	1012.3
648	1851	8	4	21	18.0	28015	1015.0	1011.9	1013.5	1014.1
649	1851	8	5	9	16.0	28021	1016.8	1014.1	1015.7	1016.3
650	1851	8	5	16	17.0	28020	1016.5	1013.6	1015.2	1015.8
651	1851	8	5	21	17.0	28022	1017.1	1014.2	1015.8	1016.4
652	1851	8	6	9	17.0	28026	1018.4	1015.5	1017.1	1017.7
653	1851	8	6	16	19.0	28035	1021.1	1017.9	1019.5	1020.1
654	1851	8	6	21	19.0	28044	1023.8	1020.6	1022.2	1022.8
655	1851	8	7	9	17.0	28047	1024.7	1021.8	1023.4	1024.0
656	1851	8	7	16	19.0	28043	1023.5	1020.3	1021.9	1022.5
657	1851	8	7	21	18.0	28046	1024.4	1021.3	1022.9	1023.5
658	1851	8	8	9	18.0	28056	1027.4	1024.3	1025.9	1026.5
659	1851	8	8	16	21.0	28060	1028.6	1025.0	1026.6	1027.2
660	1851	8	8	21	19.0	28060	1028.6	1025.4	1027.0	1027.6
661	1851	8	9	9	15.0	28055	1027.1	1024.6	1026.2	1026.8
662	1851	8	9	16	19.0	28053	1026.5	1023.3	1024.9	1025.5
663	1851	8	9	21	18.0	28057	1027.7	1024.6	1026.2	1026.8
664	1851	8	10	9	15.0	28060	1028.6	1026.1	1027.7	1028.3
665	1851	8	10	16	16.0	28060	1028.6	1025.9	1027.5	1028.1
666	1851	8	10	21	16.0	28059	1028.3	1025.6	1027.2	1027.8
667	1851	8	11	9	13.0	28057	1027.7	1025.5	1027.1	1027.7
668	1851	8	11	16	17.0	28053	1026.5	1023.6	1025.2	1025.8
669	1851	8	11	21	16.0	28055	1027.1	1024.4	1026.0	1026.6
670	1851	8	12	9	14.0	28054	1026.8	1024.4	1026.0	1026.6
671	1851	8	12	16	17.0	28050	1025.6	1022.7	1024.3	1024.9
672	1851	8	12	21	17.0	28050	1025.6	1022.7	1024.3	1024.9
673	1851	8	13	9	15.0	28042	1023.2	1020.7	1022.3	1022.9
674	1851	8	13	16	15.0	28033	1020.5	1018.0	1019.6	1020.2
675	1851	8	13	21	17.0	28027	1018.7	1015.8	1017.4	1018.0
676	1851	8	14	9	13.0	28020	1016.5	1014.3	1015.9	1016.5
677	1851	8	14	16	16.0	28019	1016.2	1013.5	1015.1	1015.7
678	1851	8	14	21	16.0	28018	1015.9	1013.2	1014.8	1015.4
679	1851	8	15	9	13.0	28022	1017.1	1014.9	1016.5	1017.1
680	1851	8	15	16	17.0	28026	1018.4	1015.5	1017.1	1017.7
681	1851	8	15	21	17.0	28030	1019.6	1016.7	1018.3	1018.9
682	1851	8	16	9	14.0	28026	1018.4	1016.0	1017.6	1018.2
683	1851	8	16	16	17.0	28017	1015.6	1012.7	1014.3	1014.9
684	1851	8	16	21	17.0	28020	1016.5	1013.6	1015.2	1015.8
685	1851	8	17	9	15.0	28022	1017.1	1014.6	1016.2	1016.8
686	1851	8	17	16	17.0	28024	1017.7	1014.8	1016.4	1017.0
687	1851	8	17	21	18.0	28026	1018.4	1015.3	1016.9	1017.5
688	1851	8	18	9	15.0	28020	1016.5	1014.0	1015.6	1016.2
689	1851	8	18	16	18.0	28004	1011.7	1008.6	1010.2	1010.8
690	1851	8	18	21	17.0	27100	1004.5	1001.6	1003.2	1003.8
691	1851	8	19	9	16.0	27099	1004.2	1001.5	1003.1	1003.7
692	1851	8	19	16	19.0	27100	1004.5	1001.3	1002.9	1003.5
693	1851	8	19	21	19.0	27102	1005.1	1001.9	1003.5	1004.1
694	1851	8	20	9	15.0	27109	1007.2	1004.7	1006.3	1006.9
695	1851	8	20	16	16.0	27111	1007.8	1005.1	1006.7	1007.3
696	1851	8	20	21	16.0	27114	1008.7	1006.0	1007.6	1008.2
697	1851	8	21	9	13.0	27112	1008.1	1005.9	1007.5	1008.1
698	1851	8	21	16	15.0	27115	1009.0	1006.5	1008.1	1008.7
699	1851	8	21	21	16.0	27117	1009.6	1006.9	1008.5	1009.1
700	1851	8	22	9	12.0	27113	1008.4	1006.4	1008.0	1008.6
701	1851	8	22	16	14.0	27110	1007.5	1005.1	1006.7	1007.3
702	1851	8	22	21	15.0	27102	1005.1	1002.6	1004.2	1004.8
703	1851	8	23	9	11.0	27069	995.2	993.3	994.9	995.5
704	1851	8	23	16	14.0	27093	1002.4	1000.0	1001.6	1002.2
705	1851	8	23	21	16.0	27094	1002.7	1000.0	1001.6	1002.2
706	1851	8	24	9	12.0	27100	1004.5	1002.5	1004.1	1004.7
707	1851	8	24	16	16.0	27102	1005.1	1002.4	1004.0	1004.6
708	1851	8	24	21	18.0	27105	1006.0	1002.9	1004.5	1005.1
709	1851	8	25	9	13.0	27107	1006.6	1004.4	1006.0	1006.6
710	1851	8	25	16	17.0	27097	1003.6	1000.7	1002.3	1002.9
711	1851	8	25	21	18.0	27083	999.4	996.3	997.9	998.5
712	1851	8	26	9	14.0	27055	991.0	988.6	990.2	990.8
713	1851	8	26	16	16.0	27050	989.5	986.8	988.4	989.0
714	1851	8	26	21	17.0	27059	992.2	989.3	990.9	991.5
715	1851	8	27	9	13.0	27085	1000.0	997.8	999.4	1000.0
716	1851	8	27	16	17.0	27100	1004.5	1001.6	1003.2	1003.8
717	1851	8	27	21	17.0	27104	1005.7	1002.8	1004.4	1005.0
718	1851	8	28	9	12.0	27111	1007.8	1005.8	1007.4	1008.0
719	1851	8	28	16	14.0	28011	1013.8	1011.4	1013.0	1013.6
720	1851	8	28	21	15.0	28046	1024.4	1021.9	1023.5	1024.1
721	1851	8	29	9	12.0	28046	1024.4	1022.4	1024.0	1024.6
722	1851	8	29	16	17.0	28043	1023.5	1020.6	1022.2	1022.8
723	1851	8	29	21	17.0	28030	1019.6	1016.7	1018.3	1018.9
724	1851	8	30	9	13.0	28005	1012.0	1009.8	1011.4	1012.0
725	1851	8	30	16	16.0	27106	1006.3	1003.6	1005.2	1005.8
726	1851	8	30	21	17.0	27105	1006.0	1003.1	1004.7	1005.3
727	1851	8	31	9	14.0	27093	1002.4	1000.0	1001.6	1002.2
728	1851	8	31	16	17.0	27093	1002.4	999.5	1001.1	1001.7
729	1851	8	31	21	18.0	27093	1002.4	999.3	1000.9	1001.5
730	1851	9	1	9	16.0	27083	999.4	996.7	998.3	998.9
731	1851	9	1	16	17.0	27087	1000.6	997.7	999.3	999.9
732	1851	9	1	21	19.0	27091	1001.8	998.6	1000.2	1000.8
733	1851	9	2	9	15.0	27065	994.0	991.5	993.1	993.7
734	1851	9	2	16	16.0	27068	994.9	992.2	993.8	994.4
735	1851	9	2	21	17.0	27093	1002.4	999.5	1001.1	1001.7
736	1851	9	3	9	13.0	28003	1011.4	1009.2	1010.8	1011.4
737	1851	9	3	16	15.0	28007	1012.6	1010.1	1011.7	1012.3
738	1851	9	3	21	15.0	28032	1020.2	1017.7	1019.3	1019.9
739	1851	9	4	9	11.0	28041	1022.9	1021.0	1022.6	1023.2
740	1851	9	4	16	15.0	28041	1022.9	1020.4	1022.0	1022.6
741	1851	9	4	21	16.0	28049	1025.3	1022.6	1024.2	1024.8
742	1851	9	5	9	13.0	28043	1023.5	1021.3	1022.9	1023.5
743	1851	9	5	16	15.0	28045	1024.1	1021.6	1023.2	1023.8
744	1851	9	5	21	16.0	28045	1024.1	1021.4	1023.0	1023.6
745	1851	9	6	9	13.0	28060	1028.6	1026.4	1028.0	1028.6
746	1851	9	6	16	13.0	28063	1029.5	1027.3	1028.9	1029.5
747	1851	9	6	21	17.0	28071	1031.9	1029.0	1030.6	1031.2
748	1851	9	7	9	14.0	28064	1029.8	1027.4	1029.0	1029.6
749	1851	9	7	16	18.0	28060	1028.6	1025.5	1027.1	1027.7
750	1851	9	7	21	19.0	28059	1028.3	1025.1	1026.7	1027.3
751	1851	9	8	9	16.0	28041	1022.9	1020.2	1021.8	1022.4
